Marker,Time_stamp
wait,79993.10861628588
wait,79993.1086401859
wait,79993.1086649859
wait,79993.10868968592
wait,79993.10871428593
wait,79993.10873848594
wait,79993.10876168594
wait,79993.10878478596
wait,79993.10880938597
wait,79993.10883358597
wait,79993.10885778599
wait,79993.108882186
wait,79993.108904786
wait,79993.10892918601
wait,79993.10895338604
wait,79993.10897798605
wait,79993.10900198604
wait,79993.10902568606
wait,79993.10905018607
wait,79993.10907488607
wait,79993.10909928608
wait,79993.1091226861
wait,79993.10914488611
wait,79993.10916948612
wait,79993.10919368613
wait,79993.10921768614
wait,79993.10924178615
wait,79993.10926598616
wait,79993.10928878617
wait,79993.10931308618
wait,79993.10933808619
wait,79993.1093617862
wait,79993.1093865862
wait,79993.10941058623
wait,79993.10943508624
wait,79993.10945978625
wait,79993.10949218627
wait,79993.10951628626
wait,79993.10954008628
wait,79993.1095662863
wait,79993.10959088629
wait,79993.1096156863
wait,79993.10963948633
wait,79993.10966368634
wait,79993.10968618633
wait,79993.10971068636
wait,79993.10973468637
wait,79993.10975888636
wait,79993.10978338638
wait,79993.1098061864
wait,79993.1098300864
wait,79993.10985508641
wait,79993.10987998643
wait,79993.10990358645
wait,79993.10992788644
wait,79993.10995228645
wait,79993.10997698647
wait,79993.11000158646
wait,79993.11002478648
wait,79993.1100497865
wait,79993.11007408651
wait,79993.11009788651
wait,79993.11012228653
wait,79993.11014668654
wait,79993.11016908655
wait,79993.11019378656
wait,79993.11021188657
wait,79993.11023358657
wait,79993.11024908659
wait,79993.11027048659
wait,79993.1102893866
wait,79993.1103096866
wait,79993.11033148662
wait,79993.11035568663
wait,79993.11037398662
wait,79993.11039708664
wait,79993.11042138666
wait,79993.11043888665
wait,79993.11046108668
wait,79993.11047218667
wait,79993.1104846867
wait,79993.11050308669
wait,79993.11051178668
wait,79993.1105297867
wait,79993.11054368671
wait,79993.1105506867
wait,79993.11057228672
wait,79993.11058328672
wait,79993.11059098673
wait,79993.11061038674
wait,79993.11062198675
wait,79993.11063048674
wait,79993.11065068675
wait,79993.11066058675
wait,79993.11067168677
wait,79993.11069058678
wait,79993.11070038678
wait,79993.11071838677
wait,79993.11073208679
wait,79993.11073988679
wait,79993.1107590868
wait,79993.1107707868
wait,79993.11077858681
wait,79993.11079848681
wait,79993.11080908682
wait,79993.11081688682
wait,79993.11083648683
wait,79993.11084718684
wait,79993.11085508684
wait,79993.11087468684
wait,79993.11088538685
wait,79993.11089398684
wait,79993.11091468687
wait,79993.11092458686
wait,79993.11093858688
wait,79993.11095588688
wait,79993.11096458689
wait,79993.11098418689
wait,79993.11099568689
wait,79993.1110033869
wait,79993.1110226869
wait,79993.11103388692
wait,79993.11104198692
wait,79993.11106218692
wait,79993.11107238694
wait,79993.11108118693
wait,79993.11110188696
wait,79993.11111158694
wait,79993.11112568695
wait,79993.11114288696
wait,79993.11115198696
wait,79993.11117178698
wait,79993.11118318698
wait,79993.11119108698
wait,79993.111210887
wait,79993.111221487
wait,79993.11123868701
wait,79993.11125588701
wait,79993.111263187
wait,79993.11128208702
wait,79993.11129498703
wait,79993.11130218703
wait,79993.11132208703
wait,79993.11133288704
wait,79993.11133978705
wait,79993.11135968706
wait,79993.11137028705
wait,79993.11137708707
wait,79993.11138338706
wait,79993.11138968707
wait,79993.11139588707
wait,79993.11140208706
wait,79993.11140878708
wait,79993.11141628708
wait,79993.11142238708
wait,79993.11143338708
wait,79993.11144178708
wait,79993.11146188709
wait,79993.1114790871
wait,79993.1114942871
wait,79993.11150858711
wait,79993.11152368713
wait,79993.11153868712
wait,79993.11155598714
wait,79993.11157038713
wait,79993.11158508716
wait,79993.11159948715
wait,79993.11161428716
wait,79993.11162948716
wait,79993.11164418717
wait,79993.11165838718
wait,79993.11167248718
wait,79993.1116862872
wait,79993.11170028719
wait,79993.11171548719
wait,79993.11173028722
wait,79993.11174458721
wait,79993.11175928723
wait,79993.11182168726
wait,79993.11187128727
wait,79993.11190618729
wait,79993.1119310873
wait,79993.11194678729
wait,79993.11197008731
wait,79993.11198558731
wait,79993.11200898733
wait,79993.11202798734
wait,79993.11204998734
wait,79993.11206528735
wait,79993.11208108735
wait,79993.11210228737
wait,79993.11211988737
wait,79993.11214098739
wait,79993.11215908738
wait,79993.1121763874
wait,79993.1121858874
wait,79993.1121926874
wait,79993.11219908741
wait,79993.11220538741
wait,79993.11222078741
wait,79993.11223868743
wait,79993.11225928743
wait,79993.11227758744
wait,79993.11229458744
wait,79993.11230408745
wait,79993.11231058746
wait,79993.11233828748
wait,79993.11234988748
wait,79993.1123687875
wait,79993.1123899875
wait,79993.1124098875
wait,79993.11244538752
wait,79993.11247658753
wait,79993.11249778753
wait,79993.11251398755
wait,79993.11253678755
wait,79993.11255638755
wait,79993.11258488758
wait,79993.11260678757
wait,79993.1126247876
wait,79993.11263898759
wait,79993.1126461876
wait,79993.1126525876
wait,79993.1126588876
wait,79993.1126695876
wait,79993.11268908762
wait,79993.11270998762
wait,79993.11272948764
wait,79993.11277868766
wait,79993.11280698766
wait,79993.11281348768
wait,79993.11282458768
wait,79993.11284358767
wait,79993.1128791877
wait,79993.11295508774
wait,79993.11297268774
wait,79993.11298228774
wait,79993.11298878775
wait,79993.11299498775
wait,79993.11300128775
wait,79993.11300738774
wait,79993.11302448777
wait,79993.11304088777
wait,79993.11306228778
wait,79993.11307918778
wait,79993.11309588779
wait,79993.11310518779
wait,79993.11315028781
wait,79993.11316648782
wait,79993.11318798782
wait,79993.11321988783
wait,79993.11331068788
wait,79993.1133328879
wait,79993.1133803879
wait,79993.11340848793
wait,79993.11341508792
wait,79993.11342238792
wait,79993.11344248794
wait,79993.11347678796
wait,79993.11349648796
wait,79993.11351828797
wait,79993.11355068798
wait,79993.113571788
wait,79993.11362198801
wait,79993.11363898803
wait,79993.11367438803
wait,79993.11369568804
wait,79993.11371598806
wait,79993.11373428805
wait,79993.11374398807
wait,79993.11377048807
wait,79993.11378158808
wait,79993.1138140881
wait,79993.1138346881
wait,79993.11385418811
wait,79993.11389008813
wait,79993.11390288813
wait,79993.11392288814
wait,79993.11395778815
wait,79993.11397718816
wait,79993.11399568817
wait,79993.11400538817
wait,79993.11403188818
wait,79993.11404528818
wait,79993.11407938821
wait,79993.11410008822
wait,79993.11411898823
wait,79993.11413608823
wait,79993.11414568823
wait,79993.11415228824
wait,79993.11415848824
wait,79993.11416588824
wait,79993.11418668825
wait,79993.11420558827
wait,79993.11422778828
wait,79993.11424618827
wait,79993.1142569883
wait,79993.11427908829
wait,79993.11429718831
wait,79993.11432618831
wait,79993.11435978833
wait,79993.11439258835
wait,79993.11442778836
wait,79993.11445848837
wait,79993.11447948837
wait,79993.1144954884
wait,79993.1145184884
wait,79993.1145392884
wait,79993.11456128841
wait,79993.11459228842
wait,79993.11461618844
wait,79993.11462278843
wait,79993.11465398845
wait,79993.11466968847
wait,79993.11469218846
wait,79993.1147381885
wait,79993.11476418849
wait,79993.11477098851
wait,79993.1147891885
wait,79993.11483188852
wait,79993.11485208853
wait,79993.11487178855
wait,79993.11490658857
wait,79993.11492318856
wait,79993.11493998858
wait,79993.11494908857
wait,79993.11496228859
wait,79993.11498158859
wait,79993.11500268859
wait,79993.1150199886
wait,79993.11504098862
wait,79993.11505688862
wait,79993.11508008864
wait,79993.11512708865
wait,79993.11514708867
wait,79993.11516798867
wait,79993.11518618868
wait,79993.11520718868
wait,79993.1152233887
wait,79993.1152448887
wait,79993.11527468871
wait,79993.11531188873
wait,79993.11535958876
wait,79993.11537898876
wait,79993.11540078877
wait,79993.11541768878
wait,79993.11543928878
wait,79993.1154685888
wait,79993.1154917888
wait,79993.11552588883
wait,79993.11554748882
wait,79993.11556878884
wait,79993.11558598884
wait,79993.11560698885
wait,79993.11562298887
wait,79993.11564598887
wait,79993.11566678889
wait,79993.11568628889
wait,79993.11573738891
wait,79993.11576838893
wait,79993.11580288895
wait,79993.11583228895
wait,79993.11586848897
wait,79993.11590038899
wait,79993.115937589
wait,79993.11598808902
wait,79993.11600618903
wait,79993.11605498905
wait,79993.11607138906
wait,79993.11609238906
wait,79993.11610838908
wait,79993.11613188908
wait,79993.1161507891
wait,79993.1161730891
wait,79993.11622098912
wait,79993.11623968913
wait,79993.11628908914
wait,79993.11631878917
wait,79993.11635328918
wait,79993.11638288919
wait,79993.1164206892
wait,79993.11644138921
wait,79993.11646068921
wait,79993.11648218923
wait,79993.11651258923
wait,79993.11653408925
wait,79993.11656568927
wait,79993.11658938928
wait,79993.11661048928
wait,79993.11662958929
wait,79993.1166506893
wait,79993.1166678893
wait,79993.11668938932
wait,79993.11670518933
wait,79993.11672918934
wait,79993.11677698935
wait,79993.11679628937
wait,79993.11684418938
wait,79993.1168764894
wait,79993.11691658941
wait,79993.11694808942
wait,79993.11698368944
wait,79993.11700418945
wait,79993.11702238946
wait,79993.11704348947
wait,79993.11708908949
wait,79993.1171103895
wait,79993.1171262895
wait,79993.11714958951
wait,79993.11719738953
wait,79993.11721698954
wait,79993.11723868955
wait,79993.11725598955
wait,79993.11727728957
wait,79993.11730638958
wait,79993.11732988959
wait,79993.1173643896
wait,79993.1173837896
wait,79993.11740558963
wait,79993.11742258962
wait,79993.11744378964
wait,79993.11745948964
wait,79993.11748238966
wait,79993.11750258965
wait,79993.11752248967
wait,79993.11757288969
wait,79993.1175922897
wait,79993.1176078897
wait,79993.11762378972
wait,79993.11763838971
wait,79993.11764968972
wait,79993.11766118972
wait,79993.11768028974
wait,79993.11770148974
wait,79993.11771308976
wait,79993.11772068976
wait,79993.11774018976
wait,79993.11775118977
wait,79993.11775898977
wait,79993.11777888978
wait,79993.11778928978
wait,79993.11779768979
wait,79993.1178176898
wait,79993.1178276898
wait,79993.1178363898
wait,79993.11785728982
wait,79993.11786718982
wait,79993.11788488983
wait,79993.11789918983
wait,79993.11790708984
wait,79993.11792638985
wait,79993.11793788985
wait,79993.11794588984
wait,79993.11796528986
wait,79993.11797588987
wait,79993.11798398985
wait,79993.11800388987
wait,79993.11801418988
wait,79993.11802278989
wait,79993.11804368989
wait,79993.11805338989
wait,79993.1180707899
wait,79993.1180853899
wait,79993.11809338992
wait,79993.11811318992
wait,79993.11812408993
wait,79993.11813198993
wait,79993.11815158994
wait,79993.11816238995
wait,79993.11817028995
wait,79993.11819018995
wait,79993.11820038996
wait,79993.11820848996
wait,79993.11822838998
wait,79993.11823888998
wait,79993.11824738998
wait,79993.11826748999
wait,79993.11827739
wait,79993.11828878999
wait,79993.11830739
wait,79993.11831709
wait,79993.11833489002
wait,79993.11834899001
wait,79993.11835699002
wait,79993.11837639003
wait,79993.11838769003
wait,79993.11839529003
wait,79993.11841499005
wait,79993.11842589005
wait,79993.11843359006
wait,79993.11845329007
wait,79993.11846439006
wait,79993.11847229008
wait,79993.11849199008
wait,79993.1185026901
wait,79993.1185107901
wait,79993.11853319009
wait,79993.11854319011
wait,79993.1185499901
wait,79993.11856939012
wait,79993.11857999013
wait,79993.11858659012
wait,79993.11860629014
wait,79993.11862259013
wait,79993.11864179015
wait,79993.11865449016
wait,79993.11866169015
wait,79993.11868169016
wait,79993.11869229017
wait,79993.11869899016
wait,79993.11871869018
wait,79993.11872989018
wait,79993.11873689017
wait,79993.1187567902
wait,79993.1187672902
wait,79993.1187737902
wait,79993.11879319021
wait,79993.11880459021
wait,79993.11881139022
wait,79993.11883139022
wait,79993.11884209022
wait,79993.11884869024
wait,79993.11886849024
wait,79993.11887929025
wait,79993.11888609025
wait,79993.11890599025
wait,79993.11891649026
wait,79993.11892319027
wait,79993.11894299027
wait,79993.11895379028
wait,79993.11896049028
wait,79993.1189803903
wait,79993.11899129029
wait,79993.1189980903
wait,79993.1190180903
wait,79993.11902849031
wait,79993.1190350903
wait,79993.11905499033
wait,79993.11906569032
wait,79993.11907279033
wait,79993.11909259034
wait,79993.11910299034
wait,79993.11910959033
wait,79993.11912939035
wait,79993.11914029035
wait,79993.11914789035
wait,79993.11916819037
wait,79993.11917809038
wait,79993.11918529037
wait,79993.11920539038
wait,79993.11921549038
wait,79993.1192225904
wait,79993.1192425904
wait,79993.1192526904
wait,79993.11925989042
wait,79993.11927989041
wait,79993.11928989043
wait,79993.11929679042
wait,79993.11931669043
wait,79993.11932709045
wait,79993.11933389044
wait,79993.11935379045
wait,79993.11936399045
wait,79993.11937069046
wait,79993.11939059045
wait,79993.11940129047
wait,79993.11940819047
wait,79993.11942819049
wait,79993.11943859048
wait,79993.11944519049
wait,79993.1194651905
wait,79993.1194758905
wait,79993.1194824905
wait,79993.11950179051
wait,79993.11951319051
wait,79993.11952009052
wait,79993.11954309054
wait,79993.11955409053
wait,79993.11956139053
wait,79993.11958139055
wait,79993.11959159054
wait,79993.11959909055
wait,79993.11961919056
wait,79993.11962909056
wait,79993.11963609057
wait,79993.11965589058
wait,79993.11966629059
wait,79993.11967389059
wait,79993.1196941906
wait,79993.11970369061
wait,79993.1197269906
wait,79993.11973999062
wait,79993.11974699062
wait,79993.11976649062
wait,79993.11977779063
wait,79993.11978459063
wait,79993.11980459065
wait,79993.11981569065
wait,79993.11982319065
wait,79993.11984349065
wait,79993.11985339066
wait,79993.11986059065
wait,79993.11988079068
wait,79993.11989099068
wait,79993.11989809068
wait,79993.11991799068
wait,79993.11992829069
wait,79993.11993639069
wait,79993.1199569907
wait,79993.1199663907
wait,79993.11997419072
wait,79993.11999469071
wait,79993.12000399071
wait,79993.12001579073
wait,79993.12003419074
wait,79993.12004299075
wait,79993.12005769074
wait,79993.12007489074
wait,79993.12008249076
wait,79993.12010169076
wait,79993.12011409078
wait,79993.12012089077
wait,79993.12014089078
wait,79993.12015189079
wait,79993.12015869078
wait,79993.12017799079
wait,79993.1201894908
wait,79993.12019629081
wait,79993.12021619081
wait,79993.12022689082
wait,79993.12023339081
wait,79993.12025269083
wait,79993.12026439083
wait,79993.12027129084
wait,79993.12029119085
wait,79993.12030189086
wait,79993.12030859085
wait,79993.12032819087
wait,79993.12033909086
wait,79993.12034589087
wait,79993.12036509087
wait,79993.12037689087
wait,79993.12038369088
wait,79993.12040349089
wait,79993.1204143909
wait,79993.1204211909
wait,79993.12044089091
wait,79993.12045219091
wait,79993.12045909092
wait,79993.12047899092
wait,79993.12048959093
wait,79993.12049629094
wait,79993.12051609093
wait,79993.12052939094
wait,79993.12053669096
wait,79993.12055659096
wait,79993.12056659097
wait,79993.12057319097
wait,79993.12059289098
wait,79993.12060399097
wait,79993.12061059098
wait,79993.120630591
wait,79993.120641191
wait,79993.12064809099
wait,79993.12066799101
wait,79993.120678791
wait,79993.12068559101
wait,79993.12070549102
wait,79993.12071619103
wait,79993.12072359103
wait,79993.12074359103
wait,79993.12075359104
wait,79993.12076049105
wait,79993.12078049105
wait,79993.12079089106
wait,79993.12081379107
wait,79993.12082679107
wait,79993.12083369108
wait,79993.12085299108
wait,79993.1208647911
wait,79993.12087149109
wait,79993.1208911911
wait,79993.1209021911
wait,79993.12090899111
wait,79993.12092859112
wait,79993.12093979113
wait,79993.12096759114
wait,79993.12097829115
wait,79993.12098579115
wait,79993.12100619116
wait,79993.12101579116
wait,79993.12102279115
wait,79993.12104269117
wait,79993.12105309116
wait,79993.12106059118
wait,79993.12108119119
wait,79993.12109069119
wait,79993.12109769118
wait,79993.1211177912
wait,79993.1211282912
wait,79993.1211348912
wait,79993.12115489121
wait,79993.12116569122
wait,79993.12117269122
wait,79993.12119279122
wait,79993.12120339123
wait,79993.12121039124
wait,79993.12123029125
wait,79993.12124059124
wait,79993.12124759126
wait,79993.12126739125
wait,79993.12127769127
wait,79993.12128439127
wait,79993.12130439127
wait,79993.12131519128
wait,79993.12132259128
wait,79993.12134259129
wait,79993.1213526913
wait,79993.1213594913
wait,79993.12137949132
wait,79993.12139019131
wait,79993.12139689132
wait,79993.12141609134
wait,79993.12142739134
wait,79993.12143439133
wait,79993.12145429135
wait,79993.12146489134
wait,79993.12147169134
wait,79993.12149159136
wait,79993.12150219135
wait,79993.12150939136
wait,79993.12153129137
wait,79993.12154189138
wait,79993.12155019138
wait,79993.12156929138
wait,79993.1215928914
wait,79993.1216144914
wait,79993.12163789141
wait,79993.12165699142
wait,79993.12167939144
wait,79993.12170189145
wait,79993.12172469146
wait,79993.12174469147
wait,79993.12176749148
wait,79993.12179109149
wait,79993.1218111915
wait,79993.12182649151
wait,79993.1218385915
wait,79993.12184989151
wait,79993.12186109152
wait,79993.12187299151
wait,79993.12188519152
wait,79993.12189749154
wait,79993.12190949153
wait,79993.12192399154
wait,79993.12193639154
wait,79993.12194869155
wait,79993.12196089156
wait,79993.12197299156
wait,79993.12198529157
wait,79993.12199809158
wait,79993.12201199158
wait,79993.12202499158
wait,79993.12203799159
wait,79993.1220505916
wait,79993.1220633916
wait,79993.12207729161
wait,79993.12209009161
wait,79993.12210339162
wait,79993.12211629162
wait,79993.12212949162
wait,79993.12214419164
wait,79993.12215699164
wait,79993.12216989165
wait,79993.12218269164
wait,79993.12224449168
wait,79993.12225719167
wait,79993.1222702917
wait,79993.1222828917
wait,79993.12229559169
wait,79993.1223088917
wait,79993.12232159171
wait,79993.12233429171
wait,79993.12234709172
wait,79993.12236109172
wait,79993.12237399173
wait,79993.12238659174
wait,79993.12240879175
wait,79993.12242659176
wait,79993.12243559175
wait,79993.12245519177
wait,79993.12246689177
wait,79993.12248609179
wait,79993.12250339179
wait,79993.12251159179
wait,79993.1225375918
wait,79993.12255419181
wait,79993.12256569181
wait,79993.12258319183
wait,79993.12259839183
wait,79993.12260849183
wait,79993.12261839183
wait,79993.12262839184
wait,79993.12264189184
wait,79993.12265619186
wait,79993.12267039185
wait,79993.12268069187
wait,79993.12269129186
wait,79993.12270159187
wait,79993.12271189186
wait,79993.12272299189
wait,79993.12273449189
wait,79993.12274699188
wait,79993.1227603919
wait,79993.1227735919
wait,79993.12278529191
wait,79993.1228019919
wait,79993.12282159193
wait,79993.12283689193
wait,79993.12285169192
wait,79993.12286649195
wait,79993.12288339194
wait,79993.12289929195
wait,79993.12291249195
wait,79993.12292659197
wait,79993.12293689197
wait,79993.12294999197
wait,79993.12296239198
wait,79993.12297439198
wait,79993.122997892
wait,79993.123016092
wait,79993.12303529201
wait,79993.12304479201
wait,79993.12306319203
wait,79993.12307699202
wait,79993.12308459202
wait,79993.12310479204
wait,79993.12311579204
wait,79993.12312269205
wait,79993.12314269206
wait,79993.12315339205
wait,79993.12316029207
wait,79993.12318039207
wait,79993.12319089207
wait,79993.12319759208
wait,79993.12321759209
wait,79993.12322839208
wait,79993.1232362921
wait,79993.1232566921
wait,79993.12326619211
wait,79993.12327349212
wait,79993.12329369212
wait,79993.12330349213
wait,79993.12331109213
wait,79993.12333149214
wait,79993.12334099214
wait,79993.12334789215
wait,79993.12336789216
wait,79993.12337819216
wait,79993.12338549216
wait,79993.12340549218
wait,79993.12341569217
wait,79993.12342279217
wait,79993.12344269219
wait,79993.1234530922
wait,79993.12345989219
wait,79993.1234800922
wait,79993.1234904922
wait,79993.1234978922
wait,79993.12352069221
wait,79993.12353079222
wait,79993.12353739224
wait,79993.12355549223
wait,79993.12356909223
wait,79993.12357619224
wait,79993.12359539224
wait,79993.12360739226
wait,79993.12361429226
wait,79993.12363369226
wait,79993.12364519227
wait,79993.12365199228
wait,79993.12367189227
wait,79993.1236825923
wait,79993.1237422923
wait,79993.12376159232
wait,79993.12377979234
wait,79993.12379369233
wait,79993.12380079234
wait,79993.12382099235
wait,79993.12383319235
wait,79993.12383999235
wait,79993.12385989237
wait,79993.12387089236
wait,79993.12387769236
wait,79993.12389759238
wait,79993.12390849237
wait,79993.1239151924
wait,79993.12393499239
wait,79993.1239459924
wait,79993.12395339241
wait,79993.1239731924
wait,79993.12398359242
wait,79993.12399059242
wait,79993.12401039242
wait,79993.12402059244
wait,79993.12402749243
wait,79993.12404749244
wait,79993.12405809245
wait,79993.12406459246
wait,79993.12408409244
wait,79993.12409549246
wait,79993.12410219247
wait,79993.12412169248
wait,79993.12413319248
wait,79993.12414019248
wait,79993.1241601925
wait,79993.1241707925
wait,79993.1241774925
wait,79993.1241971925
wait,79993.12420799251
wait,79993.12421479251
wait,79993.12423459253
wait,79993.12424539252
wait,79993.12425199253
wait,79993.12427189254
wait,79993.12428269254
wait,79993.12429019254
wait,79993.12431029255
wait,79993.12432039256
wait,79993.12432739256
wait,79993.12434719257
wait,79993.12435749256
wait,79993.12436509258
wait,79993.12438529258
wait,79993.1243947926
wait,79993.12440159259
wait,79993.1244213926
wait,79993.1244320926
wait,79993.12443899261
wait,79993.1244587926
wait,79993.12446949263
wait,79993.12447609262
wait,79993.12449589263
wait,79993.12450669263
wait,79993.12451579265
wait,79993.12453579265
wait,79993.12454679265
wait,79993.12455399266
wait,79993.12457379267
wait,79993.12458399267
wait,79993.12459089266
wait,79993.12461059268
wait,79993.12462139268
wait,79993.12462859269
wait,79993.1246484927
wait,79993.1246586927
wait,79993.1246653927
wait,79993.12468529271
wait,79993.12469619271
wait,79993.12470359272
wait,79993.12472349273
wait,79993.12473379272
wait,79993.12474089274
wait,79993.12476069274
wait,79993.12477119276
wait,79993.12477809275
wait,79993.12479799276
wait,79993.12480829276
wait,79993.12481549277
wait,79993.12483509276
wait,79993.12484989279
wait,79993.12486889279
wait,79993.1248819928
wait,79993.1248892928
wait,79993.12490939282
wait,79993.12491989281
wait,79993.12492659282
wait,79993.12494619282
wait,79993.12495739282
wait,79993.12496429283
wait,79993.12498419284
wait,79993.12499519285
wait,79993.12500239284
wait,79993.12502249285
wait,79993.12503299286
wait,79993.12503969285
wait,79993.12505949287
wait,79993.12507049287
wait,79993.1250814929
wait,79993.12510169289
wait,79993.1251150929
wait,79993.12516409291
wait,79993.12519179293
wait,79993.12521099293
wait,79993.12522079295
wait,79993.12523929295
wait,79993.12525339297
wait,79993.12526129295
wait,79993.12528119296
wait,79993.12529269297
wait,79993.12530099298
wait,79993.12532119299
wait,79993.125331893
wait,79993.12534229299
wait,79993.125361793
wait,79993.125371493
wait,79993.12538949301
wait,79993.12540379302
wait,79993.12541199302
wait,79993.12543259303
wait,79993.12544339303
wait,79993.12545229304
wait,79993.12547309305
wait,79993.12548289305
wait,79993.12550099306
wait,79993.12551899307
wait,79993.12552689307
wait,79993.12554679308
wait,79993.12555719308
wait,79993.1255647931
wait,79993.12558539309
wait,79993.12559559311
wait,79993.12560839311
wait,79993.1256268931
wait,79993.12563529312
wait,79993.12565399312
wait,79993.12566729313
wait,79993.12567499313
wait,79993.12569499314
wait,79993.12570529315
wait,79993.12571259314
wait,79993.12573259317
wait,79993.12574339316
wait,79993.12575209317
wait,79993.12577309318
wait,79993.12578239318
wait,79993.12579489317
wait,79993.1258132932
wait,79993.12582159319
wait,79993.1258405932
wait,79993.12585349321
wait,79993.12586109321
wait,79993.12588559322
wait,79993.12589489322
wait,79993.12591269324
wait,79993.12592739324
wait,79993.12593469323
wait,79993.12595529325
wait,79993.12596579325
wait,79993.12597299326
wait,79993.12599359326
wait,79993.12600399328
wait,79993.12601509328
wait,79993.12603449328
wait,79993.12604359329
wait,79993.1260612933
wait,79993.12607609331
wait,79993.1260835933
wait,79993.12610389332
wait,79993.12611479333
wait,79993.12612249333
wait,79993.12614269333
wait,79993.12615279334
wait,79993.12616339333
wait,79993.12618289335
wait,79993.12619209335
wait,79993.12621019337
wait,79993.12622429337
wait,79993.12623129337
wait,79993.12625129338
wait,79993.12626269337
wait,79993.12627039338
wait,79993.1262905934
wait,79993.1263005934
wait,79993.1263079934
wait,79993.12632829341
wait,79993.12633839341
wait,79993.12634949342
wait,79993.12636849342
wait,79993.12637759342
wait,79993.12639469343
wait,79993.12640979343
wait,79993.12641689346
wait,79993.12643689345
wait,79993.12644839345
wait,79993.12645609347
wait,79993.12647599347
wait,79993.12648629348
wait,79993.12649399348
wait,79993.1265191935
wait,79993.1265294935
wait,79993.1265480935
wait,79993.12656169351
wait,79993.1265683935
wait,79993.12658789352
wait,79993.12659999353
wait,79993.12660739353
wait,79993.12662739355
wait,79993.12663789354
wait,79993.12664499354
wait,79993.12666509356
wait,79993.12667589355
wait,79993.12668369355
wait,79993.12670419356
wait,79993.12671399357
wait,79993.12672639359
wait,79993.12674499358
wait,79993.12675369359
wait,79993.1267722936
wait,79993.1267855936
wait,79993.12679299361
wait,79993.12681289362
wait,79993.12682379362
wait,79993.12683089363
wait,79993.12685129362
wait,79993.12686169364
wait,79993.12687049364
wait,79993.12689159364
wait,79993.12690089367
wait,79993.12691389366
wait,79993.12693199367
wait,79993.12694039367
wait,79993.12695979368
wait,79993.12697249369
wait,79993.12698009369
wait,79993.12700029371
wait,79993.1270105937
wait,79993.1270185937
wait,79993.12703879371
wait,79993.12704909372
wait,79993.12707359373
wait,79993.12708539373
wait,79993.12709399372
wait,79993.12711419375
wait,79993.12712409375
wait,79993.12713929376
wait,79993.12715619376
wait,79993.12716419376
wait,79993.12718359378
wait,79993.12719589377
wait,79993.12720429379
wait,79993.12722469379
wait,79993.1272348938
wait,79993.1272460938
wait,79993.1272650938
wait,79993.12727489382
wait,79993.12729339382
wait,79993.12730679383
wait,79993.12731489383
wait,79993.12733499383
wait,79993.12734569385
wait,79993.12735429384
wait,79993.12737469387
wait,79993.12738449386
wait,79993.12739919387
wait,79993.12741629388
wait,79993.12742449388
wait,79993.1274435939
wait,79993.12745609389
wait,79993.1274642939
wait,79993.1274842939
wait,79993.12749499391
wait,79993.1275094939
wait,79993.12752869392
wait,79993.12753819392
wait,79993.12755689393
wait,79993.12757009393
wait,79993.12757799393
wait,79993.12759789395
wait,79993.12760899395
wait,79993.12761759396
wait,79993.12763829397
wait,79993.12764829396
wait,79993.12766619398
wait,79993.12768119398
wait,79993.127689394
wait,79993.127709294
wait,79993.12772029401
wait,79993.127728894
wait,79993.12774929401
wait,79993.12775919402
wait,79993.12777219403
wait,79993.12779019403
wait,79993.12779919403
wait,79993.12781859403
wait,79993.12783059405
wait,79993.12783909406
wait,79993.12785969407
wait,79993.12786959407
wait,79993.12788129407
wait,79993.12790009408
wait,79993.12790949408
wait,79993.1279289941
wait,79993.12794119409
wait,79993.1279492941
wait,79993.1279693941
wait,79993.12798019411
wait,79993.12799149413
wait,79993.12801069413
wait,79993.12802039413
wait,79993.12803579414
wait,79993.12805209414
wait,79993.12806629416
wait,79993.12808009415
wait,79993.12810529416
wait,79993.12813219418
wait,79993.12816069418
wait,79993.1281881942
wait,79993.12821059421
wait,79993.12823819423
wait,79993.12826609424
wait,79993.12829329424
wait,79993.12831559425
wait,79993.12834289427
wait,79993.12837059428
wait,79993.12839269429
wait,79993.12842039429
wait,79993.12844779431
wait,79993.12855769436
wait,79993.12858599437
wait,79993.12860549438
wait,79993.12862029439
wait,79993.12863139439
wait,79993.1286423944
wait,79993.1286557944
wait,79993.1286753944
wait,79993.12869769441
wait,79993.12872749443
wait,79993.12875289444
wait,79993.12876899444
wait,79993.12878989446
wait,79993.12881509447
wait,79993.12883229447
wait,79993.12885219448
wait,79993.12886979448
wait,79993.12887929448
wait,79993.1288995945
wait,79993.12890939451
wait,79993.12891989452
wait,79993.12893909452
wait,79993.12894879452
wait,79993.12896549453
wait,79993.12898039453
wait,79993.12898829454
wait,79993.12900719454
wait,79993.12901989456
wait,79993.12902759456
wait,79993.12904709455
wait,79993.12905779458
wait,79993.12906569458
wait,79993.12908629458
wait,79993.1290964946
wait,79993.12910529459
wait,79993.1291257946
wait,79993.1291354946
wait,79993.1291474946
wait,79993.12916609462
wait,79993.12917539461
wait,79993.12919479463
wait,79993.12920699464
wait,79993.12921489464
wait,79993.12923409465
wait,79993.12924549465
wait,79993.12925319465
wait,79993.12927319466
wait,79993.12928389467
wait,79993.12929189466
wait,79993.12931219468
wait,79993.12932229467
wait,79993.12933279469
wait,79993.1293521947
wait,79993.12936199471
wait,79993.1293798947
